Date,Sentiment_Score,Label
2024-01-01,0.8713137706120809,positive
2024-01-02,0.4310913011431694,positive
2024-01-03,0.07044840776003324,neutral
2024-01-04,0.20880739108936205,positive
2024-01-05,0.03625490930345324,neutral
2024-01-06,0.19732815569097345,positive
2024-01-07,0.12820821542006272,positive
2024-01-08,0.2508018970489502,positive
2024-01-09,0.1596736745400862,positive
2024-01-10,0.22305831644270155,positive
2024-01-11,0.012991846510858244,neutral
2024-01-12,0.06194510514085943,neutral
2024-01-13,0.4275192817052205,positive
2024-01-14,0.23377812334469386,positive
2024-01-15,0.01366357677257978,neutral
2024-01-16,0.10123900004795619,positive
2024-01-17,0.07425631417168511,neutral
2024-01-18,0.005908660590648651,neutral
2024-01-19,0.0,neutral
2024-01-20,0.22661031782627106,positive
2024-01-21,0.256104690687997,positive
2024-01-22,-0.27118510007858276,negative
2024-01-23,0.12026699632406235,positive
2024-01-24,0.27027888142544293,positive
2024-01-25,0.34390197558836505,positive
2024-01-26,0.3014561931292216,positive
2024-01-27,0.14479187329610188,positive
2024-01-28,0.3418021500110626,positive
2024-01-29,0.26421496272087097,positive
2024-01-30,0.09142978986104329,neutral
2024-01-31,0.22083059946695963,positive
2024-02-01,0.0,neutral
2024-02-02,0.3537944753964742,positive
2024-02-03,0.11855652928352356,positive
2024-02-04,0.1546513338883718,positive
2024-02-05,0.17563071846961975,positive
2024-02-06,0.3870364335867075,positive
2024-02-07,0.13549270629882812,positive
2024-02-08,0.3527611345052719,positive
2024-02-09,-0.06794887781143188,neutral
2024-02-10,0.4661772012710571,positive
2024-02-11,0.11537216107050578,positive
2024-02-12,0.41322824358940125,positive
2024-02-13,0.10642103105783463,positive
2024-02-14,0.3516341539529654,positive
2024-02-15,0.1330237865447998,positive
2024-02-16,0.0,neutral
2024-02-17,-0.11565321683883667,negative
2024-02-18,-0.038481530216005116,neutral
2024-02-19,0.41715581927980694,positive
2024-02-20,0.2828370928764343,positive
2024-02-21,0.2506715804338455,positive
2024-02-22,0.4715806444485982,positive
2024-02-23,0.1640547811985016,positive
2024-02-24,0.05661243200302123,neutral
2024-02-25,0.2972150842348735,positive
2024-02-26,-0.14566134129251754,negative
2024-02-27,0.14844724110194615,positive
2024-02-28,0.11204175438199725,positive
2024-02-29,0.23401451110839844,positive
2024-03-01,0.17794602115948996,positive
2024-03-02,0.2764382817243275,positive
2024-03-03,0.3064974546432495,positive
2024-03-04,0.3291706144809723,positive
2024-03-05,0.08829514980316162,neutral
2024-03-06,-0.012885208787589234,neutral
2024-03-07,0.13103740413983664,positive
2024-03-08,0.15127985585819592,positive
2024-03-09,0.2159298387440768,positive
2024-03-10,0.3330444237765144,positive
2024-03-11,0.23293763399124146,positive
2024-03-12,0.056383842771703545,neutral
2024-03-13,0.26062650233507156,positive
2024-03-14,0.1459900859524222,positive
2024-03-15,0.10792059132031032,positive
2024-03-16,0.5302958147866386,positive
2024-03-17,-0.0162678062915802,neutral
2024-03-18,-0.03324459989865621,neutral
2024-03-19,0.11344850063323975,positive
2024-03-20,0.3009613241468157,positive
2024-03-21,0.44716939330101013,positive
2024-03-22,0.195765164590651,positive
2024-03-23,0.42658984661102295,positive
2024-03-24,0.0,neutral
2024-03-25,-0.22373213086809432,negative
2024-03-26,-0.18130102157592776,negative
2024-03-27,0.000863194465637207,neutral
2024-03-28,0.09316026312964303,neutral
2024-03-29,-0.15173109267887316,negative
2024-03-30,0.2782688234981738,positive
2024-03-31,0.4070920745531718,positive
2024-04-01,0.10148065537214279,positive
2024-04-02,0.3776015142599742,positive
2024-04-03,0.6153179662568229,positive
2024-04-04,0.07253395969217474,neutral
2024-04-05,0.17215646602012016,positive
2024-04-06,0.07662280897299449,neutral
2024-04-07,0.11352420278957912,positive
2024-04-08,0.12161758914589882,positive
2024-04-09,0.1919983114515032,positive
2024-04-10,0.6812843382358551,positive
2024-04-11,0.294453759988149,positive
2024-04-12,0.5532486081123352,positive
2024-04-13,0.09433211386203766,neutral
2024-04-14,0.08804978926976521,neutral
2024-04-15,-0.05617079138755798,neutral
2024-04-16,0.3079131578697878,positive
2024-04-17,0.09845063752598232,neutral
2024-04-18,0.5573037366072336,positive
2024-04-19,0.5384483167103359,positive
2024-04-20,0.15264179557561874,positive
2024-04-21,-0.4391491711139679,negative
2024-04-22,0.17262971897919974,positive
2024-04-23,0.16731131360644386,positive
2024-04-24,0.4427640587091446,positive
2024-04-25,0.0,neutral
2024-04-26,0.2315024811288585,positive
2024-04-27,-0.1762414425611496,negative
2024-04-29,0.7372012138366699,positive
2024-04-30,0.3694941997528076,positive
2024-05-01,0.11505699157714844,positive
2024-05-02,-0.030522132913271587,neutral
2024-05-03,0.3499430309642445,positive
2024-05-04,0.3027404248714447,positive
2024-05-05,-0.1415861447652181,negative
2024-05-06,0.3150452896952629,positive
2024-05-07,0.4293089956045151,positive
2024-05-08,0.47347029447555544,positive
2024-05-09,0.5406545400619507,positive
2024-05-10,0.4998164772987366,positive
2024-05-11,0.6084685623645782,positive
2024-05-12,0.1726271907488505,positive
2024-05-14,0.11053421405645517,positive
2024-05-15,-0.04075803756713867,neutral
2024-05-16,0.3675519142832075,positive
2024-05-17,0.10072129964828491,positive
2024-05-18,0.10550451940960354,positive
2024-05-19,0.0,neutral
2024-05-20,0.2216981016099453,positive
2024-05-21,0.3617330363818577,positive
2024-05-22,0.015696050439562115,neutral
2024-05-23,0.30377049508847687,positive
2024-05-24,0.2792138182199918,positive
2024-05-25,0.2363147884607315,positive
2024-05-26,0.2627914377621242,positive
