Date,Open*,High,Low,Close**,Volume,Market Cap
2024-02-07,$0.4313,$0.4482,$0.4243,$0.446,48078163.0,844333438.0
2024-02-08,$0.446,$0.453,$0.4416,$0.4491,56460134.0,850205068.0
2024-02-09,$0.4491,$0.4687,$0.4491,$0.4669,76899882.0,883954567.0
2024-02-10,$0.467,$0.4748,$0.4613,$0.4615,57557131.0,873645441.0
2024-02-11,$0.4615,$0.473,$0.4604,$0.4704,60917266.0,890418389.0
2024-02-12,$0.4704,$0.4905,$0.4618,$0.484,79526321.0,916294439.0
2024-02-13,$0.484,$0.4852,$0.4597,$0.4686,68977218.0,887110955.0
2024-02-14,$0.4686,$0.4888,$0.466,$0.4871,78005490.0,922153990.0
2024-02-15,$0.4871,$0.5064,$0.484,$0.5042,108149290.0,954419717.0
2024-02-16,$0.5042,$0.5118,$0.4893,$0.4979,81057676.0,942646106.0
2024-02-17,$0.4979,$0.5175,$0.4786,$0.4872,95280135.0,922382338.0
2024-02-18,$0.4872,$0.5099,$0.4857,$0.5038,87255052.0,953662150.0
2024-02-19,$0.5038,$0.5191,$0.4996,$0.5153,100461104.0,975559921.0
2024-02-20,$0.5153,$0.518,$0.4827,$0.4997,101312793.0,945947355.0
2024-02-21,$0.4997,$0.5004,$0.463,$0.48,71459670.0,908608297.0
2024-02-22,$0.48,$0.496,$0.4695,$0.4875,77011037.0,922814897.0
2024-02-23,$0.4874,$0.4899,$0.4718,$0.4808,75681413.0,910126952.0
2024-02-24,$0.4807,$0.5042,$0.4754,$0.5012,82406443.0,948727658.0
2024-02-25,$0.5011,$0.5147,$0.4936,$0.5147,67967897.0,974453851.0
2024-02-26,$0.5146,$0.5407,$0.5088,$0.5377,178980370.0,1017985332.0
2024-02-27,$0.5378,$0.5725,$0.5282,$0.5651,181378526.0,1078440336.0
2024-02-28,$0.5652,$0.6053,$0.5462,$0.5721,220373104.0,1091691233.0
2024-02-29,$0.5721,$0.6678,$0.5631,$0.657,273672751.0,1253687466.0
2024-03-01,$0.6565,$0.6829,$0.6268,$0.6646,260720311.0,1268300442.0
2024-03-02,$0.6647,$0.7008,$0.6523,$0.6826,222587523.0,1302648786.0
2024-03-03,$0.6827,$0.7048,$0.6159,$0.6566,303679322.0,1252961885.0
2024-03-04,$0.6566,$0.6927,$0.6418,$0.6649,243096532.0,1268830173.0
2024-03-05,$0.6649,$0.711,$0.5602,$0.6138,379048778.0,1171395772.0
2024-03-06,$0.6138,$0.6589,$0.5864,$0.6549,238256159.0,1249895048.0
2024-03-07,$0.655,$0.7076,$0.6477,$0.6949,221626185.0,1326146366.0
2024-03-08,$0.6949,$0.7085,$0.6537,$0.7083,185904696.0,1351714588.0
2024-03-09,$0.7083,$0.7819,$0.6967,$0.7537,334786985.0,1438213534.0
2024-03-10,$0.7537,$0.8185,$0.7507,$0.7703,369774655.0,1469987293.0
2024-03-11,$0.7703,$0.7877,$0.7355,$0.7792,222783390.0,1486971838.0
2024-03-12,$0.7792,$0.8004,$0.7197,$0.7672,200796295.0,1464071330.0
2024-03-13,$0.7672,$0.781,$0.7412,$0.7606,132388301.0,1451374859.0
2024-03-14,$0.7606,$0.7718,$0.7024,$0.7441,184363464.0,1419999502.0
2024-03-15,$0.7441,$0.7514,$0.6419,$0.6887,211605005.0,1314297195.0
2024-03-16,$0.6887,$0.7045,$0.6108,$0.6241,149953181.0,1190923898.0
2024-03-17,$0.6241,$0.6522,$0.5934,$0.6454,122620622.0,1231690992.0
2024-03-18,$0.6454,$0.6545,$0.597,$0.6182,109920741.0,1179730675.0
2024-03-19,$0.6182,$0.6244,$0.5453,$0.5698,169817091.0,1087367826.0
2024-03-20,$0.5698,$0.6407,$0.5474,$0.6394,149750705.0,1220345654.0
2024-03-21,$0.6395,$0.6475,$0.6178,$0.6334,106644218.0,1208804293.0
2024-03-22,$0.6334,$0.6474,$0.601,$0.623,103105135.0,1188854212.0
2024-03-23,$0.623,$0.653,$0.6179,$0.6337,81084491.0,1209318912.0
2024-03-24,$0.6337,$0.6547,$0.6273,$0.6517,68809272.0,1243725425.0
2024-03-25,$0.6517,$0.6755,$0.6401,$0.6654,120006524.0,1269836403.0
2024-03-26,$0.6654,$0.6945,$0.6648,$0.6916,131683564.0,1319872163.0
2024-03-27,$0.6916,$0.7025,$0.6546,$0.6653,110090134.0,1269542512.0
2024-03-28,$0.6653,$0.6845,$0.6534,$0.6752,88072410.0,1288496717.0
2024-03-29,$0.6752,$0.6863,$0.6607,$0.682,80718954.0,1301460084.0
2024-03-30,$0.682,$0.6843,$0.6563,$0.6619,57468372.0,1263044335.0
2024-03-31,$0.6619,$0.6696,$0.6556,$0.6695,51239325.0,1277571679.0
2024-04-01,$0.6695,$0.6746,$0.6123,$0.6284,90380231.0,1199262265.0
2024-04-02,$0.6284,$0.6284,$0.5803,$0.5842,84796320.0,1114924549.0
2024-04-03,$0.5842,$0.5971,$0.5648,$0.5771,68964070.0,1101267718.0
2024-04-04,$0.5771,$0.6017,$0.5682,$0.5922,64460765.0,1130192688.0
2024-04-05,$0.5922,$0.5974,$0.562,$0.5906,63889824.0,1127092934.0
2024-04-06,$0.5906,$0.5955,$0.5834,$0.5907,41449850.0,1127176218.0
2024-04-07,$0.5907,$0.5999,$0.5879,$0.5947,49413171.0,1134863603.0
2024-04-08,$0.5947,$0.6304,$0.5847,$0.6255,64616056.0,1193742551.0
2024-04-09,$0.6255,$0.6369,$0.6047,$0.6122,92974814.0,1168234773.0
2024-04-10,$0.6122,$0.6277,$0.5814,$0.6092,87401813.0,1162464991.0
2024-04-11,$0.6092,$0.6361,$0.6043,$0.6084,71265374.0,1161081658.0
2024-04-12,$0.6084,$0.6235,$0.4945,$0.5173,113700828.0,987125166.0
2024-04-13,$0.5173,$0.5173,$0.374,$0.4194,160627406.0,800371123.0
2024-04-14,$0.4194,$0.4481,$0.399,$0.4436,124101780.0,846578989.0
2024-04-15,$0.4436,$0.4658,$0.4137,$0.4236,90387161.0,808376401.0
2024-04-16,$0.4236,$0.4378,$0.4058,$0.4338,72406310.0,827783214.0
2024-04-17,$0.4338,$0.4391,$0.4094,$0.4249,59940233.0,810816918.0
2024-04-18,$0.4249,$0.4403,$0.4156,$0.4344,58651878.0,828915258.0
2024-04-19,$0.4344,$0.4444,$0.3991,$0.4335,86614820.0,827200995.0
2024-04-20,$0.4335,$0.4728,$0.4286,$0.4705,51487256.0,897851121.0
2024-04-21,$0.4705,$0.4755,$0.4546,$0.4629,44765369.0,883344682.0
2024-04-22,$0.4629,$0.4859,$0.4627,$0.4815,52903721.0,918824279.0
2024-04-23,$0.4815,$0.4853,$0.4722,$0.4788,47500891.0,913776437.0
2024-04-24,$0.4788,$0.4992,$0.4578,$0.4629,65834409.0,883381974.0
2024-04-25,$0.4629,$0.473,$0.4454,$0.4652,51609524.0,887702725.0
2024-04-26,$0.4652,$0.4654,$0.4456,$0.4521,41417715.0,862759209.0
2024-04-27,$0.4521,$0.4575,$0.4376,$0.4525,46021552.0,863562348.0
2024-04-28,$0.4525,$0.4676,$0.4443,$0.445,38414295.0,849197104.0
2024-04-29,$0.445,$0.4462,$0.426,$0.437,54139085.0,833874446.0
2024-04-30,$0.437,$0.442,$0.4019,$0.4167,64500588.0,795240706.0
2024-05-01,$0.4167,$0.4277,$0.3959,$0.424,67603706.0,809103475.0
